*Title*,row 1 b,,,,,,
*Can*,Can,,,,,,
*Can*,May,,,,,,
*postername*,Kaleesi_homeschooler,Newbie,Hawaii,1,,,
*postername*,Sophie,Newbie,Idaho,1,,,
*postername*,Music_Homeschooling,Newbie,Illinois,1,,,
*postername*,Annamarie_1996,Newbie,Indiana,1,,,
*postername*,Harmoney1998,Newbie,Iowa,1,,,
*postername*,Jamesyn_2001,Newbie,Kansas,1,,,
*postername*,Kyani,Newbie,Kentucky,1,,,
*postername*,Charlie1974,Newbie,Louisiana,1,,,
*postername*,Freidy1978,Newbie,Maine,1,,,
*postername*,Kobi_homeschooler,Newbie,Maryland,1,,,
*postername*,Milli_1989,Newbie,Massachusetts,1,,,
*postername*,Ryah_study,Newbie,Michigan,1,,,
*postername*,Malley,Newbie,Minnesota,1,,,
*postername*,Kaygen_Teacher,Newbie,Mississippi,1,,,
*postername*,Stuti2001,Newbie,Missouri,1,,,
*postername*,Noriah1972,Newbie,Montana,1,,,
*postername*,Zakya_homeschooler,Newbie,Nebraska,1,,,
*postername*,Elyn_1997,Newbie,Nevada,1,,,
*postername*,Sherry2009,Newbie,New Hampshire,1,,,
*postername*,Ruya_study,Newbie,New Jersey,1,,,
*postername*,Aulora2001,Newbie,New Mexico,1,,,
*postername*,AngeleahHomeschooling,Newbie,New York,1,,,
*postername*,Damiana1999,Newbie,North Carolina,1,,,
*postername*,Sabra_teach,Newbie,North Dakota,1,,,
*postername*,Keiana_1980,Newbie,Ohio,1,,,
*postername*,MooHomeschooling,Newbie,Oklahoma,1,,,
*postername*,Meeyah_homeschool,Newbie,Oregon,1,,,
*postername*,Petra,Newbie,Pennsylvania,1,,,
*postername*,Salmo_1975,Newbie,Rhode Island,1,,,
*postername*,Klairehomeschooling,Newbie,South Carolina,1,,,
*postername*,Zahara1985,Newbie,South Dakota,1,,,
*postername*,Darya1995,Newbie,Tennessee,1,,,
*postername*,Assetou1975,Newbie,Texas,1,,,
*postername*,Ayvah1984,Newbie,Utah,1,,,
*postername*,Genessis,Newbie,Vermont,1,,,
*postername*,Sahithi1978,Newbie,Virginia,1,,,
*postername*,Jailei1984,Newbie,Washington,1,,,
*postername*,Tonantzin1999,Newbie,West Virginia,1,,,
*postername*,Melinda,Newbie,Wisconsin,1,,,
*postername*,Lark_1997,Newbie,Wyoming,1,,,
*postername*,Zayleah1980,Newbie,Alaska,1,,,
*postername*,Isatu2010,Newbie,Arizona,1,,,
*postername*,Mckinsey1992,Newbie,Arkansas,1,,,
*postername*,Nyliah1971,Newbie,California,1,,,
*postername*,Noralynn1983,Newbie,Colorado,1,,,
*postername*,Danette_1993,Newbie,Connecticut,1,,,
*postername*,Amileah_2009,Newbie,Delaware,1,,,
*postername*,Avajade_homeschooling,Newbie,Florida,1,,,
*postername*,Libby_home_school,Newbie,Georgia,1,,,
*postername*,Emila_homeschooling,Newbie,Hawaii,1,,,
*postername*,Prakriti,Newbie,Idaho,1,,,
*postername*,Lorenza_2005,Newbie,Illinois,1,,,
*postername*,Zailee_1994,Newbie,Indiana,1,,,
*postername*,Xayah_Homeschooling,Newbie,Iowa,1,,,
*postername*,Lorilei_1988,Newbie,Kansas,1,,,
*postername*,Mitchell_homeschool,Newbie,Kentucky,1,,,
*postername*,Evelinhomeschool,Newbie,Louisiana,1,,,
*postername*,Klare_teach,Newbie,Maine,1,,,
*postername*,Lindsay2002,Newbie,Maryland,1,,,
*postername*,Arebella_1994,Newbie,Massachusetts,1,,,
*postername*,BaaniTeacher,Newbie,Michigan,1,,,
*postername*,Naima1987,Newbie,Minnesota,1,,,
*postername*,Micaella,Newbie,Mississippi,1,,,
*postername*,Oyindamola_1987,Newbie,Missouri,1,,,
*postername*,Alahna_learner,Newbie,Montana,1,,,
*postername*,GisselleHomeschooling,Newbie,Nebraska,1,,,
*postername*,Ramani1995,Newbie,Nevada,1,,,
*postername*,Lilou1998,Newbie,New Hampshire,1,,,
*postername*,Oliviamarie2005,Newbie,New Jersey,1,,,
*postername*,Indra2004,Newbie,New Mexico,1,,,
*postername*,Mykenzie_homeschooling,Newbie,New York,1,,,
*postername*,Josmary_1977,Newbie,North Carolina,1,,,
*postername*,Tiera_home schooling,Newbie,North Dakota,1,,,
*postername*,Jaymee_home_school,Newbie,Ohio,1,,,
*postername*,Anabiya_1999,Newbie,Oklahoma,1,,,
*postername*,Amirahomeschooling,Newbie,Oregon,1,,,
*postername*,Jatziri,Newbie,Pennsylvania,1,,,
*postername*,Emberlynnhomeschooling,Newbie,Rhode Island,1,,,
*postername*,Guadalupe1986,Newbie,South Carolina,1,,,
*postername*,Asehome_school,Newbie,South Dakota,1,,,
*postername*,Rozalynn2004,Newbie,Tennessee,1,,,
*postername*,Amelya_Educator,Newbie,Texas,1,,,
*postername*,Heranhomeschool,Newbie,Utah,1,,,
*postername*,Dmiya_1976,Newbie,Vermont,1,,,
*postername*,Makenzlee,Newbie,Virginia,1,,,
*postername*,Ninah1991,Newbie,Washington,1,,,
*postername*,Avaia,Newbie,West Virginia,1,,,
*postername*,Keatyn_1990,Newbie,Wisconsin,1,,,
*postername*,Kharter1998,Newbie,Wyoming,1,,,
*postername*,Mily2005,Newbie,Alaska,1,,,
*postername*,Sayora_home_schooling,Newbie,Arizona,1,,,
*postername*,Loraleihomeschool,Newbie,Arkansas,1,,,
*postername*,Bodie_1997,Newbie,California,1,,,
*postername*,Kayse2003,Newbie,Colorado,1,,,
*postername*,Tamryn1997,Newbie,Connecticut,1,,,
*postername*,Rivkah,Newbie,Delaware,1,,,
*postername*,Aubrei,Newbie,Florida,1,,,
*postername*,Dottie_learner,Newbie,Georgia,1,,,
*postername*,Heavenli1973,Newbie,Hawaii,1,,,
*postername*,Paige1976,Newbie,Idaho,1,,,
*postername*,Kadijah_homeschooler,Newbie,Illinois,1,,,
*postername*,Faiga_learner,Newbie,Indiana,1,,,
*postername*,Sha1999,Newbie,Iowa,1,,,
*postername*,Quinnlyn1972,Newbie,Kansas,1,,,
*postername*,Illyria_1988,Newbie,Kentucky,1,,,
*postername*,Cyana2000,Newbie,Louisiana,1,,,
*postername*,Haven1994,Newbie,Maine,1,,,
*postername*,Ellisa2005,Newbie,Maryland,1,,,
*postername*,Rebel1997,Newbie,Massachusetts,1,,,
*postername*,Locklyn_homeschooling,Newbie,Michigan,1,,,
*postername*,Senna_homeschool,Newbie,Minnesota,1,,,
*postername*,Alaisha_1999,Newbie,Mississippi,1,,,
*postername*,Shayma_1986,Newbie,Missouri,1,,,
*postername*,Elliette,Newbie,Montana,1,,,
*postername*,Haylin,Newbie,Nebraska,1,,,
*postername*,Ishitha1993,Newbie,Nevada,1,,,
*postername*,Annalisse_homeschooler,Newbie,New Hampshire,1,,,
*postername*,Camiah_1987,Newbie,New Jersey,1,,,
*postername*,Mikhaela1991,Newbie,New Mexico,1,,,
*postername*,Areen1990,Newbie,New York,1,,,
*postername*,Darbi1972,Newbie,North Carolina,1,,,
*postername*,Mahoganie1984,Newbie,North Dakota,1,,,
*postername*,Shiah1987,Newbie,Ohio,1,,,
*postername*,Sanvikahome_school,Newbie,Oklahoma,1,,,
*postername*,Lilyanne_1985,Newbie,Oregon,1,,,
*postername*,Zendaya_homeschooling,Newbie,Pennsylvania,1,,,
*postername*,Zoiihomeschooling,Newbie,Rhode Island,1,,,
*postername*,Reigan_1974,Newbie,South Carolina,1,,,
*postername*,Malai1997,Newbie,South Dakota,1,,,
*postername*,Yi_homeschool,Newbie,Tennessee,1,,,
*postername*,Maricella1982,Newbie,Texas,1,,,
*postername*,Gladis_1974,Newbie,Utah,1,,,
*postername*,Shaniyahteach,Newbie,Vermont,1,,,
*postername*,Xavia_home schooling,Newbie,Virginia,1,,,
*postername*,Emoree2008,Newbie,Washington,1,,,
*postername*,Kayda2006,Newbie,West Virginia,1,,,
*postername*,Kamariya_2003,Newbie,Wisconsin,1,,,
*postername*,Kareli1998,Newbie,Wyoming,1,,,
*postername*,Ama_home school,Newbie,Alaska,1,,,
*postername*,Iola1987,Newbie,Arizona,1,,,
*postername*,Analena1978,Newbie,Arkansas,1,,,
*postername*,Tayona_2010,Newbie,California,1,,,
*postername*,Auriya1978,Newbie,Colorado,1,,,
*postername*,Eloni2008,Newbie,Connecticut,1,,,
*postername*,Amarise_home school,Newbie,Delaware,1,,,
*postername*,Avanna_2002,Newbie,Florida,1,,,
*postername*,Stormy1986,Newbie,Georgia,1,,,
*postername*,Bernice_1973,Newbie,Hawaii,1,,,
*postername*,Kiele1990,Newbie,Idaho,1,,,
*postername*,Aramide,Newbie,Illinois,1,,,
*postername*,Ward,Newbie,Indiana,1,,,
*postername*,Giavanna_Educator,Newbie,Iowa,1,,,
*postername*,Adaleyza1972,Newbie,Kansas,1,,,
*postername*,Emerald,Newbie,Kentucky,1,,,
*postername*,Thaily_homeschooler,Newbie,Louisiana,1,,,
*postername*,Falon_home schooling,Newbie,Maine,1,,,
*postername*,Liesel_Educator,Newbie,Maryland,1,,,
*postername*,Praise_1999,Newbie,Massachusetts,1,,,
*postername*,Zayneb,Newbie,Michigan,1,,,
*postername*,Kayci_1970,Newbie,Minnesota,1,,,
*postername*,Liana1972,Newbie,Mississippi,1,,,
*postername*,Heiresshome_schooling,Newbie,Missouri,1,,,
*postername*,Ester_1978,Newbie,Montana,1,,,
*postername*,Farheen,Newbie,Nebraska,1,,,
*postername*,Octavia_home schooling,Newbie,Nevada,1,,,
*postername*,Hira_2006,Newbie,New Hampshire,1,,,
*postername*,Rhyleehomeschooling,Newbie,New Jersey,1,,,
*postername*,Joeli_2003,Newbie,New Mexico,1,,,
*postername*,Deena1988,Newbie,New York,1,,,
*postername*,Skylahlearner,Newbie,North Carolina,1,,,
*postername*,Arionna_2002,Newbie,North Dakota,1,,,
*postername*,Irie_learner,Newbie,Ohio,1,,,
*postername*,Caliya_home_school,Newbie,Oklahoma,1,,,
*postername*,Aariyahomeschooling,Newbie,Oregon,1,,,
*postername*,Xenovia2009,Newbie,Pennsylvania,1,,,
*postername*,Kristynn,Newbie,Rhode Island,1,,,
*postername*,Brisha2003,Newbie,South Carolina,1,,,
*postername*,Polka_Dot1995,Newbie,South Dakota,1,,,
*postername*,Jocelin_home_school,Newbie,Tennessee,1,,,
*postername*,Anh1978,Newbie,Texas,1,,,
*postername*,Kariah2004,Newbie,Utah,1,,,
*postername*,Saraiyah_study,Newbie,Vermont,1,,,
*postername*,Mesa_home schooling,Newbie,Virginia,1,,,
*postername*,Aneri1987,Newbie,Washington,1,,,
*postername*,Hawateach,Newbie,West Virginia,1,,,
*postername*,Gelena_homeschooling,Newbie,Wisconsin,1,,,
*postername*,Anayah_home_schooling,Newbie,Wyoming,1,,,
*postername*,Namuun2010,Newbie,Alaska,1,,,
*postername*,Logynn_2001,Newbie,Arizona,1,,,
*postername*,Kenia1988,Newbie,Arkansas,1,,,
*postername*,Evan1998,Newbie,California,1,,,
*postername*,Sadora,Newbie,Colorado,1,,,
*postername*,Alisa_home_school,Newbie,Connecticut,1,,,
*postername*,Fatumahomeschooler,Newbie,Delaware,1,,,
*postername*,Zeriyah1988,Newbie,Florida,1,,,
*postername*,Zhara,Newbie,Georgia,1,,,
*postername*,Sixlet_home_school,Newbie,Hawaii,1,,,
*postername*,Samaa1979,Newbie,Idaho,1,,,
*postername*,Kareenlearner,Newbie,Illinois,1,,,
*postername*,Dnyla_2001,Newbie,Indiana,1,,,
*postername*,Harlihome_schooling,Newbie,Iowa,1,,,
*postername*,Evelynrose1993,Newbie,Kansas,1,,,
*postername*,Layla2007,Newbie,Kentucky,1,,,
*postername*,Adelinteach,Newbie,Louisiana,1,,,
*postername*,Leanny_homeschooling,Newbie,Maine,1,,,
*postername*,Madylyn_home_school,Newbie,Maryland,1,,,
*postername*,Jalayiahteach,Newbie,Massachusetts,1,,,
*postername*,Maly,Newbie,Michigan,1,,,
*postername*,Kyleigh_Teacher,Newbie,Minnesota,1,,,
*postername*,Orianastudy,Newbie,Mississippi,1,,,
*postername*,Milovehomeschool,Newbie,Missouri,1,,,
*postername*,Reevahome school,Newbie,Montana,1,,,
*postername*,Haydee_1973,Newbie,Nebraska,1,,,
*postername*,Rihanateach,Newbie,Nevada,1,,,
*postername*,Jahari_1972,Newbie,New Hampshire,1,,,
*postername*,Nayeliz,Newbie,New Jersey,1,,,
*postername*,Wilder,Newbie,New Mexico,1,,,
*postername*,Elliya1979,Newbie,New York,1,,,
*postername*,Zanylah1999,Newbie,North Carolina,1,,,
*postername*,Juliannie,Newbie,North Dakota,1,,,
*postername*,Couture1997,Newbie,Ohio,1,,,
*postername*,Aayana2008,Newbie,Oklahoma,1,,,
*postername*,Adely1998,Newbie,Oregon,1,,,
*postername*,Hanny2000,Newbie,Pennsylvania,1,,,
*postername*,Kya_Teacher,Newbie,Rhode Island,1,,,
*postername*,Johari1973,Newbie,South Carolina,1,,,
*postername*,Jamarie_homeschooler,Newbie,South Dakota,1,,,
*postername*,Shailene_1988,Newbie,Tennessee,1,,,
*postername*,Destinie_2003,Newbie,Texas,1,,,
*postername*,Elloree2008,Newbie,Utah,1,,,
*postername*,Makylie1986,Newbie,Vermont,1,,,
*postername*,Rahaf,Newbie,Virginia,1,,,
*postername*,Jaliahhome_schooling,Newbie,Washington,1,,,
*postername*,Mahdia_2000,Newbie,West Virginia,1,,,
*postername*,Xander1997,Newbie,Wisconsin,1,,,
*postername*,Emmilynn_learner,Newbie,Wyoming,1,,,
*postername*,Sayaka_homeschooling,Newbie,Alaska,1,,,
*postername*,Kalleigh,Newbie,Arizona,1,,,
*postername*,Alynn_homeschooling,Newbie,Arkansas,1,,,
*postername*,Autryhomeschool,Newbie,California,1,,,
*postername*,Aymara1982,Newbie,Colorado,1,,,
*postername*,Violet_homeschooling,Newbie,Connecticut,1,,,
*postername*,Yessy1998,Newbie,Delaware,1,,,
*postername*,Kimbree_study,Newbie,Florida,1,,,
*postername*,Lanya_home schooling,Newbie,Georgia,1,,,
*postername*,Mayzi_homeschool,Newbie,Hawaii,1,,,
*postername*,Itzayanna_learner,Newbie,Idaho,1,,,
*postername*,Hadlee_1989,Newbie,Illinois,1,,,
*postername*,Vernika_1999,Newbie,Indiana,1,,,
*postername*,Franky1976,Newbie,Iowa,1,,,
*postername*,Adelae1979,Newbie,Kansas,1,,,
*postername*,Nevaeh_Homeschooling,Newbie,Kentucky,1,,,
*postername*,Asher1994,Newbie,Louisiana,1,,,
*postername*,Zenobia,Newbie,Maine,1,,,
*postername*,Bemnet_learner,Newbie,Maryland,1,,,
*postername*,Ryver1993,Newbie,Massachusetts,1,,,
*postername*,Kianni1995,Newbie,Michigan,1,,,
*postername*,Daylynn1977,Newbie,Minnesota,1,,,
*postername*,Meiah1974,Newbie,Mississippi,1,,,
*postername*,Sumer_Teacher,Newbie,Missouri,1,,,
*postername*,Adler_2010,Newbie,Montana,1,,,
*postername*,Valynteach,Newbie,Nebraska,1,,,
*postername*,Catharina_1976,Newbie,Nevada,1,,,
*postername*,Lean_teach,Newbie,New Hampshire,1,,,
*postername*,Lavonne1976,Newbie,New Jersey,1,,,
*postername*,Avannah1992,Newbie,New Mexico,1,,,
*postername*,Milah_1985,Newbie,New York,1,,,
*postername*,Zaynab_1974,Newbie,North Carolina,1,,,
*postername*,Ayria_home school,Newbie,North Dakota,1,,,
*postername*,Sonya_1989,Newbie,Ohio,1,,,
*postername*,Breindel1997,Newbie,Oklahoma,1,,,
*postername*,Zamarihome schooling,Newbie,Oregon,1,,,
*postername*,Gillian1972,Newbie,Pennsylvania,1,,,
*postername*,Hadasa1985,Newbie,Rhode Island,1,,,
*postername*,Elayah_1982,Newbie,South Carolina,1,,,
*postername*,Marely,Newbie,South Dakota,1,,,
*postername*,Mayar_2006,Newbie,Tennessee,1,,,
*postername*,Isabele,Newbie,Texas,1,,,
*postername*,Kayslee,Newbie,Utah,1,,,
*postername*,Aylish_learner,Newbie,Vermont,1,,,
*postername*,Devlynn_2009,Newbie,Virginia,1,,,
*postername*,Braylynn_1996,Newbie,Washington,1,,,
*postername*,Valynn1992,Newbie,West Virginia,1,,,
*postername*,Jaeliana,Newbie,Wisconsin,1,,,
*postername*,Ailani_1988,Newbie,Wyoming,1,,,
*postername*,Ariee_home schooling,Newbie,Alaska,1,,,
*postername*,Xara_2002,Newbie,Arizona,1,,,
*postername*,Ivet_2004,Newbie,Arkansas,1,,,
*postername*,Edeline,Newbie,California,1,,,
*postername*,Kamyiah,Newbie,Colorado,1,,,
*postername*,Anastynhome_school,Newbie,Connecticut,1,,,
*postername*,Shanyla_Educator,Newbie,Delaware,1,,,
*postername*,Shaniya_home_schooling,Newbie,Florida,1,,,
*postername*,Tallyn_1975,Newbie,Georgia,1,,,
*postername*,Sayyora_home school,Newbie,Hawaii,1,,,
*postername*,Madelynn_study,Newbie,Idaho,1,,,
*postername*,Hyacinth_Educator,Newbie,Illinois,1,,,
*postername*,Linley2004,Newbie,Indiana,1,,,
*postername*,Reilyn2007,Newbie,Iowa,1,,,
*postername*,Kristell2010,Newbie,Kansas,1,,,
*postername*,Aysa1982,Newbie,Kentucky,1,,,
*postername*,Elaysia2008,Newbie,Louisiana,1,,,
*postername*,Sarayah1973,Newbie,Maine,1,,,
*postername*,Lilanahome_school,Newbie,Maryland,1,,,
*postername*,Hena_1977,Newbie,Massachusetts,1,,,
*postername*,Ryelynn1982,Newbie,Michigan,1,,,
*postername*,Klair_learner,Newbie,Minnesota,1,,,
*postername*,Avivahome school,Newbie,Mississippi,1,,,
*postername*,Zahavah,Newbie,Missouri,1,,,
*postername*,Marylynn,Newbie,Montana,1,,,
*postername*,Snickers_home_school,Newbie,Nebraska,1,,,
*postername*,Nohemi_2001,Newbie,Nevada,1,,,
*postername*,Jalayah_1995,Newbie,New Hampshire,1,,,
*postername*,Zhari2008,Newbie,New Jersey,1,,,
*postername*,Tajae_Teacher,Newbie,New Mexico,1,,,
*postername*,Mackinley_study,Newbie,New York,1,,,
*postername*,Fraida1987,Newbie,North Carolina,1,,,
*postername*,Mckenzi_learner,Newbie,North Dakota,1,,,
*postername*,Joniyah1987,Newbie,Ohio,1,,,
*postername*,Jalayia1984,Newbie,Oklahoma,1,,,
*postername*,Rosettahome_school,Newbie,Oregon,1,,,
*postername*,Henslie_1998,Newbie,Pennsylvania,1,,,
*postername*,Kailoni2010,Newbie,Rhode Island,1,,,
*postername*,Vanshika_homeschooler,Newbie,South Carolina,1,,,
*postername*,Freya_2003,Newbie,South Dakota,1,,,
*postername*,Liannihomeschool,Newbie,Tennessee,1,,,
*postername*,Jema_1974,Newbie,Texas,1,,,
*postername*,Chidera_1975,Newbie,Utah,1,,,
*postername*,Levana2001,Newbie,Vermont,1,,,
*postername*,Anezka1994,Newbie,Virginia,1,,,
*postername*,Jennessa,Newbie,Washington,1,,,
*postername*,Aryianna_teach,Newbie,West Virginia,1,,,
*postername*,Yuval,Newbie,Wisconsin,1,,,
*postername*,Nariah1970,Newbie,Wyoming,1,,,
*postername*,Adylin_1977,Newbie,Alaska,1,,,
*postername*,Anilah_1999,Newbie,Arizona,1,,,
*postername*,Naavya2006,Newbie,Arkansas,1,,,
*postername*,Daylyn_home_school,Newbie,California,1,,,
*postername*,Kritika_2002,Newbie,Colorado,1,,,
*postername*,Cambre,Newbie,Connecticut,1,,,
*postername*,Rania_1995,Newbie,Delaware,1,,,
*postername*,Andrea,Newbie,Florida,1,,,
*postername*,Quinnlee_1973,Newbie,Georgia,1,,,
*postername*,Sivan_home_school,Newbie,Hawaii,1,,,
*postername*,Dimitra_2005,Newbie,Idaho,1,,,
*postername*,mom1985,Newbie,Illinois,1,,,
*postername*,Gennavieve_1972,Newbie,Indiana,1,,,
*postername*,Saydee1981,Newbie,Iowa,1,,,
*postername*,Arraya_2004,Newbie,Kansas,1,,,
*postername*,Larisa1985,Newbie,Kentucky,1,,,
*postername*,Ariell_1978,Newbie,Louisiana,1,,,
*postername*,Eilee2000,Newbie,Maine,1,,,
*postername*,Hamsika2006,Newbie,Maryland,1,,,
*postername*,Naziah1992,Newbie,Massachusetts,1,,,
*postername*,Ivet_1987,Newbie,Michigan,1,,,
*postername*,Yojana_study,Newbie,Minnesota,1,,,
*postername*,Kaleah_home schooling,Newbie,Mississippi,1,,,
*postername*,Roslyn,Newbie,Missouri,1,,,
*postername*,Lilyahna_2001,Newbie,Montana,1,,,
*postername*,Saniya2000,Newbie,Nebraska,1,,,
*postername*,Malasia_2000,Newbie,Nevada,1,,,
*postername*,Karleen_2004,Newbie,New Hampshire,1,,,
*postername*,Aashi1992,Newbie,New Jersey,1,,,
*postername*,Anylah1987,Newbie,New Mexico,1,,,
*postername*,Elanor,Newbie,New York,1,,,
*postername*,Jannatul1970,Newbie,North Carolina,1,,,
*postername*,Calani2006,Newbie,North Dakota,1,,,
*postername*,Bethany,Newbie,Ohio,1,,,
*postername*,Telesia1985,Newbie,Oklahoma,1,,,
*postername*,Rayvin1974,Newbie,Oregon,1,,,
*postername*,Kaja2009,Newbie,Pennsylvania,1,,,
*postername*,Jamaica,Newbie,Rhode Island,1,,,
*postername*,Divi1995,Newbie,South Carolina,1,,,
*postername*,Lyndon_homeschooling,Newbie,South Dakota,1,,,
*postername*,Morgann_teach,Newbie,Tennessee,1,,,
*postername*,SoumyaHomeschooling,Newbie,Texas,1,,,
*postername*,Hanaan2006,Newbie,Utah,1,,,
*postername*,Amrita1974,Newbie,Vermont,1,,,
*postername*,Tatianna1997,Newbie,Virginia,1,,,
*postername*,Wyla_home school,Newbie,Washington,1,,,
*postername*,Coralynne_teach,Newbie,West Virginia,1,,,
*postername*,Sadiya_1998,Newbie,Wisconsin,1,,,
*postername*,Damyia_1983,Newbie,Wyoming,1,,,
*postername*,Joannie_homeschool,Newbie,Alaska,1,,,
*postername*,Dorthy,Newbie,Arizona,1,,,
*postername*,Sofina_home_school,Newbie,Arkansas,1,,,
*postername*,Lakeleighhome_school,Newbie,California,1,,,
*postername*,Evlyn2003,Newbie,Colorado,1,,,
*postername*,Dessahomeschooling,Newbie,Connecticut,1,,,
*postername*,Ashaya1998,Newbie,Delaware,1,,,
*postername*,Nataliehomeschooler,Newbie,Florida,1,,,
*postername*,Meah1972,Newbie,Georgia,1,,,
*postername*,Pella1997,Newbie,Hawaii,1,,,
*postername*,Kariss1975,Newbie,Idaho,1,,,
*postername*,Jailah2007,Newbie,Illinois,1,,,
*postername*,Asteria_1974,Newbie,Indiana,1,,,
*postername*,Skyela1983,Newbie,Iowa,1,,,
*postername*,Caselynn,Newbie,Kansas,1,,,
*postername*,Harleyquinn1999,Newbie,Kentucky,1,,,
*postername*,Hafsah2008,Newbie,Louisiana,1,,,
*postername*,Calli1995,Newbie,Maine,1,,,
*postername*,Maryclaire_1993,Newbie,Maryland,1,,,
*postername*,Zarrah2008,Newbie,Massachusetts,1,,,
*postername*,Katey_study,Newbie,Michigan,1,,,
*postername*,Chenoa_homeschooler,Newbie,Minnesota,1,,,
*postername*,Makai_1980,Newbie,Mississippi,1,,,
*postername*,Ady_study,Newbie,Missouri,1,,,
*postername*,Celestia_home schooling,Newbie,Montana,1,,,
*postername*,Leonela_1986,Newbie,Nebraska,1,,,
*postername*,Solvi_teach,Newbie,Nevada,1,,,
*postername*,Aisa_2008,Newbie,New Hampshire,1,,,
*postername*,Eilish1976,Newbie,New Jersey,1,,,
*postername*,Yerlin_1998,Newbie,New Mexico,1,,,
*postername*,Kamyra_study,Newbie,New York,1,,,
*postername*,Hiilani_home school,Newbie,North Carolina,1,,,
*postername*,Dayra_home schooling,Newbie,North Dakota,1,,,
*postername*,Tamyahome_school,Newbie,Ohio,1,,,
*postername*,Tesley,Newbie,Oklahoma,1,,,
*postername*,Azriellehome schooling,Newbie,Oregon,1,,,
*postername*,Riverlynn_2001,Newbie,Pennsylvania,1,,,
*postername*,Yovanna_Educator,Newbie,Rhode Island,1,,,
*postername*,Kenley_learner,Newbie,South Carolina,1,,,
*postername*,Isabele2007,Newbie,South Dakota,1,,,
*postername*,Paulina1979,Newbie,Tennessee,1,,,
*postername*,Thayer_homeschooling,Newbie,Texas,1,,,
*postername*,AlyiaEducator,Newbie,Utah,1,,,
*postername*,Sanjanastudy,Newbie,Vermont,1,,,
*postername*,Renlee,Newbie,Virginia,1,,,
*postername*,Nili_2003,Newbie,Washington,1,,,
*postername*,Anberlyn1987,Newbie,West Virginia,1,,,
*postername*,Jakyrah,Newbie,Wisconsin,1,,,
*postername*,Jiaqi1970,Newbie,Wyoming,1,,,
*postername*,Raima_2000,Newbie,Alaska,1,,,
*postername*,Cadyn2007,Newbie,Arizona,1,,,
*postername*,Justise2007,Newbie,Arkansas,1,,,
*postername*,Kiylah2004,Newbie,California,1,,,
*postername*,Kalaya1989,Newbie,Colorado,1,,,
*postername*,Moon_study,Newbie,Connecticut,1,,,
*postername*,Bless_home schooling,Newbie,Delaware,1,,,
*postername*,Fallonhome_school,Newbie,Florida,1,,,
*postername*,Araneli1997,Newbie,Georgia,1,,,
*postername*,Kilyn2007,Newbie,Hawaii,1,,,
*postername*,Rafa1989,Newbie,Idaho,1,,,
*postername*,Maly_homeschooling,Newbie,Illinois,1,,,
*postername*,Samyra,Newbie,Indiana,1,,,
*postername*,Cambri1976,Newbie,Iowa,1,,,
*postername*,Bronx_1976,Newbie,Kansas,1,,,
*postername*,Saranya_home school,Newbie,Kentucky,1,,,
*postername*,Aviendhahome_school,Newbie,Louisiana,1,,,
*postername*,Jahzelle_1979,Newbie,Maine,1,,,
*postername*,Yaalini1971,Newbie,Maryland,1,,,
*postername*,Avamae_study,Newbie,Massachusetts,1,,,
*postername*,Jasmeet1977,Newbie,Michigan,1,,,
*postername*,Gabriana1999,Newbie,Minnesota,1,,,
*postername*,Ellen_home_school,Newbie,Mississippi,1,,,
*postername*,Presleyhome_school,Newbie,Missouri,1,,,
*postername*,Thaleia,Newbie,Montana,1,,,
*postername*,Maryann2006,Newbie,Nebraska,1,,,
*postername*,Jeyla1976,Newbie,Nevada,1,,,
*postername*,Khaila_Homeschooling,Newbie,New Hampshire,1,,,
*postername*,Elina1977,Newbie,New Jersey,1,,,
*postername*,Aleiah_homeschooling,Newbie,New Mexico,1,,,
*postername*,Iyannah_home_school,Newbie,New York,1,,,
*postername*,Natalyia_home_schooling,Newbie,North Carolina,1,,,
*postername*,Carolyna_1986,Newbie,North Dakota,1,,,
*postername*,Sophiya_1983,Newbie,Ohio,1,,,
*postername*,Mar_home schooling,Newbie,Oklahoma,1,,,
*postername*,Coral_home school,Newbie,Oregon,1,,,
*postername*,Hasna2010,Newbie,Pennsylvania,1,,,
*postername*,Memorihomeschool,Newbie,Rhode Island,1,,,
*postername*,Dalyn1986,Newbie,South Carolina,1,,,
*postername*,Layani1983,Newbie,South Dakota,1,,,
*postername*,Zirwa_1992,Newbie,Tennessee,1,,,
*postername*,Makinnleyteach,Newbie,Texas,1,,,
*postername*,Hadlyn_1983,Newbie,Utah,1,,,
*postername*,Niley_Teacher,Newbie,Vermont,1,,,
*postername*,Nyima1986,Newbie,Virginia,1,,,
*postername*,Charlynn1998,Newbie,Washington,1,,,
*postername*,Arienna_homeschooler,Newbie,West Virginia,1,,,
*postername*,Lesley2002,Newbie,Wisconsin,1,,,
*postername*,Zarrah_home_school,Newbie,Wyoming,1,,,
*postername*,Melisa2007,Newbie,Alaska,1,,,
*postername*,Anahla_home schooling,Newbie,Arizona,1,,,
*postername*,Kmora_learner,Newbie,Arkansas,1,,,
*postername*,Zephora1974,Newbie,California,1,,,
*postername*,Tyliah_home school,Newbie,Colorado,1,,,
*postername*,Anneli_home_school,Newbie,Connecticut,1,,,
*postername*,Konstance_1992,Newbie,Delaware,1,,,
*postername*,Lexxa_1990,Newbie,Florida,1,,,
*postername*,Lillyana,Newbie,Georgia,1,,,
